Date,Actual,Predicted,Naive
2025-10-15,4165.2001953125,3928.9851318134442,4176.89990234375
2025-10-16,4218.2998046875,3981.1853085707635,4280.2001953125
2025-10-17,4239.2998046875,3960.6162462328384,4189.89990234375
2025-10-20,4186.60009765625,4011.4303010908498,4336.39990234375
2025-10-21,4199.2998046875,3915.265545592826,4087.699951171875
2025-10-22,4211.7998046875,3841.9032280418787,4044.39990234375
2025-10-23,4212.89990234375,3875.01127404394,4125.5
2025-10-24,4187.2001953125,3891.9220884283022,4118.39990234375
2025-10-27,4206.7001953125,3831.319412083418,4001.89990234375
2025-10-28,4196.39990234375,3784.117640471756,3966.199951171875
2025-10-29,4285.5,3790.951179980374,3983.699951171875
2025-10-30,4300.10009765625,3796.3574663239606,4001.300048828125
2025-10-31,4306.7001953125,3794.2017062723808,3982.199951171875
2025-11-03,4304.5,3806.2179918266374,4000.300048828125
2025-11-04,4347.5,3780.7020644968934,3947.699951171875
2025-11-05,4339.5,3784.2287464697083,3980.300048828125
2025-11-06,4361.39990234375,3791.6132628821197,3979.89990234375
2025-11-07,4444.60009765625,3807.706332010397,3999.39990234375
2025-11-10,4482.7998046875,3877.195642891551,4111.7998046875
2025-11-11,4480.60009765625,3902.923024175635,4106.7998046875
2025-11-12,4529.10009765625,3955.827112810144,4204.39990234375
2025-11-13,4325.10009765625,3972.5142857093606,4186.89990234375
2025-11-14,4370.10009765625,3923.2864845497197,4087.60009765625
2025-11-17,4325.60009765625,3891.2937325174407,4068.300048828125
2025-11-18,4314.39990234375,3885.223297383115,4061.300048828125
2025-11-19,4436.89990234375,3897.2638962937726,4077.699951171875
2025-11-20,4482.2001953125,3889.0630227237143,4056.5
2025-11-21,4449.2998046875,3901.090725050738,4076.699951171875
2025-11-24,4449.7001953125,3921.2503098285106,4091.89990234375
2025-11-25,4490.2998046875,3940.6045942900446,4139.2001953125
2025-11-26,4604.2998046875,3965.9268060752593,4165.2001953125
2025-11-28,4589.2001953125,4006.2562420467666,4218.2998046875
2025-12-01,4626.2998046875,4028.5523583182758,4239.2998046875
2025-12-02,4616.2998046875,4013.9420497391593,4186.60009765625
2025-12-03,4588.39990234375,4012.7617887600873,4199.2998046875
2025-12-04,4759.60009765625,4026.095046978139,4211.7998046875
2025-12-05,4831.7998046875,4028.254879312718,4212.89990234375
2025-12-08,4908.7998046875,4016.72115886556,4187.2001953125
2025-12-09,4976.2001953125,4025.2698437759964,4206.7001953125
2025-12-10,5079.7001953125,4022.816100907369,4196.39990234375
2025-12-11,5079.89990234375,4063.8798764096537,4285.5
2025-12-12,5301.60009765625,4097.299615725282,4300.10009765625
2025-12-15,5318.39990234375,4108.463902022343,4306.7001953125
2025-12-16,4713.89990234375,4111.544237679114,4304.5
2025-12-17,4622.5,4136.943934634554,4347.5
