Date,Close,High,Low,Open,Volume,USDINR,DXY,Interest_Rate,CPI,Indian_Gold,MA7,MA30,Lag1,Lag7,Return,Volatility,Target_1,Target_7,Target_30
2015-02-17,1208.0999755859375,1234.0,1203.0,1227.699951171875,204,62.18600082397461,94.05999755859375,0.12,236.222,24153.86117774165,1225.7142857142858,1250.4733276367188,1226.5,1262.0,-0.015002058225896842,31.163095206367267,1199.699951171875,1209.5999755859375,1183.0999755859375
2015-02-18,1199.699951171875,1210.199951171875,1197.800048828125,1207.0999755859375,147,62.11199951171875,94.19999694824219,0.12,236.222,23957.374045526805,1220.8285609654017,1250.3333251953125,1208.0999755859375,1233.9000244140625,-0.00695308714826226,31.388165871460647,1207.0999755859375,1212.5999755859375,1208.0999755859375
2015-02-19,1207.0999755859375,1220.0,1205.0,1216.5,65,62.07400131225586,94.4000015258789,0.12,236.222,24090.40183846762,1216.0142647879463,1249.9266560872395,1199.699951171875,1240.800048828125,0.0061682293200346905,31.879292073390626,1204.4000244140625,1207.699951171875,1200.9000244140625
2015-02-20,1204.4000244140625,1213.0999755859375,1199.0999755859375,1206.5,51,62.165000915527344,94.25,0.12,236.222,24071.755418790144,1212.1285574776787,1249.719991048177,1207.0999755859375,1231.5999755859375,-0.0022367253968044176,32.161871680083394,1200.300048828125,1204.0,1218.5999755859375
2015-02-23,1200.300048828125,1203.300048828125,1191.5999755859375,1201.300048828125,268,62.10100173950195,94.56999969482422,0.12,236.222,23965.11357862079,1209.4571358816963,1249.4499918619792,1204.4000244140625,1219.0,-0.0034041643165294566,32.55234393202201,1196.9000244140625,1200.5999755859375,1210.5999755859375
2015-02-24,1196.9000244140625,1203.5,1193.800048828125,1203.4000244140625,151,62.17100143432617,94.48999786376953,0.12,236.222,23924.165652950964,1206.142857142857,1248.8133260091147,1200.300048828125,1220.0999755859375,-0.002832645401774303,33.404745992332494,1201.0,1195.9000244140625,1203.0999755859375
2015-02-25,1201.0,1204.5999755859375,1201.0,1204.300048828125,570,62.233001708984375,94.20999908447266,0.12,236.222,24030.05796846809,1202.5,1247.756660970052,1196.9000244140625,1226.5,0.003425495448498017,34.41802437517821,1209.5999755859375,1164.0999755859375,1193.5999755859375
2015-02-26,1209.5999755859375,1219.0,1204.800048828125,1204.800048828125,560,61.87699890136719,95.29000091552734,0.12,236.222,24063.681639740298,1202.7142857142858,1246.9333251953126,1201.0,1208.0999755859375,0.007160679089040389,35.0408271385436,1212.5999755859375,1166.4000244140625,1204.5999755859375
2015-02-27,1212.5999755859375,1217.800048828125,1204.5,1207.699951171875,195,61.75400161743164,95.25,0.12,236.222,24075.41167668804,1204.5571463448662,1246.2066569010417,1209.5999755859375,1199.699951171875,0.0024801587802172342,35.5322977374955,1207.699951171875,1160.0999755859375,1199.300048828125
2015-03-02,1207.699951171875,1222.699951171875,1204.9000244140625,1214.300048828125,124,61.6510009765625,95.45999908447266,0.12,236.222,23938.131208885225,1204.642857142857,1244.3066569010416,1212.5999755859375,1207.0999755859375,-0.004040924057989392,36.029798848003246,1204.0,1150.699951171875,1192.800048828125
2015-03-03,1204.0,1212.0,1195.0,1201.5,51,61.9010009765625,95.37999725341797,0.12,236.222,23961.567272691922,1204.5857107979912,1241.8766560872396,1207.699951171875,1204.4000244140625,-0.003063634446854757,36.21363698742205,1200.5999755859375,1152.0999755859375,1201.5
2015-03-04,1200.5999755859375,1206.9000244140625,1198.0,1204.800048828125,27,61.8129997253418,95.97000122070312,0.12,236.222,23859.932585137532,1204.6285574776787,1238.7566569010417,1204.0,1200.300048828125,-0.00282394054324131,35.57672762610655,1195.9000244140625,1152.5999755859375,1198.0
2015-03-05,1195.9000244140625,1205.4000244140625,1195.9000244140625,1201.699951171875,29,62.30500030517578,96.37999725341797,0.12,236.222,23955.698543025224,1204.4857003348213,1235.4966593424479,1200.5999755859375,1196.9000244140625,-0.00391466872184576,34.84176088685886,1164.0999755859375,1153.300048828125,1202.9000244140625
2015-03-06,1164.0999755859375,1195.699951171875,1163.699951171875,1195.0,168,62.44300079345703,97.62000274658203,0.12,236.222,23370.34414724209,1199.2142682756696,1230.9433268229166,1195.9000244140625,1201.0,-0.026590892364690477,34.95244691954528,1166.4000244140625,1148.300048828125,1193.5
2015-03-09,1166.4000244140625,1174.199951171875,1166.300048828125,1169.4000244140625,45,62.452999114990234,97.58999633789062,0.12,236.222,23420.269110383197,1193.0428466796875,1226.736661783854,1164.0999755859375,1209.5999755859375,0.0019758172634332105,34.870176690746845,1160.0999755859375,1151.4000244140625,1202.9000244140625
2015-03-10,1160.0999755859375,1168.4000244140625,1156.5,1166.4000244140625,94,62.67300033569336,98.62000274658203,0.12,236.222,23375.825997476695,1185.5428466796875,1222.7599934895834,1166.4000244140625,1212.5999755859375,-0.0054012763170935285,35.454949031086876,1150.699951171875,1169.0999755859375,1186.9000244140625
2015-03-11,1150.699951171875,1162.0,1147.699951171875,1162.0,74,62.7130012512207,99.80000305175781,0.12,236.222,23201.215716701292,1177.3999895368304,1218.0599934895833,1160.0999755859375,1207.699951171875,-0.008102770978263951,35.34645319313771,1152.0999755859375,1184.800048828125,1194.4000244140625
2015-03-12,1152.0999755859375,1160.5,1149.699951171875,1155.4000244140625,63,62.755001068115234,99.1500015258789,0.12,236.222,23245.00108568925,1169.9857003348213,1213.599991861979,1150.699951171875,1204.0,0.0012166720026682842,34.930219392369736,1152.5999755859375,1188.0,1175.199951171875
2015-03-13,1152.5999755859375,1159.199951171875,1152.5999755859375,1158.199951171875,44,62.53499984741211,100.33000183105469,0.12,236.222,23173.56344464803,1163.1285574776787,1210.1999918619792,1152.0999755859375,1200.5999755859375,0.0004339901142222935,35.75620992483911,1153.300048828125,1191.699951171875,1203.300048828125
2015-03-16,1153.300048828125,1162.300048828125,1150.0999755859375,1159.699951171875,56,63.07600021362305,99.5999984741211,0.12,236.222,23388.23874707611,1157.0428466796875,1206.02666015625,1152.5999755859375,1195.9000244140625,0.0006073861331044039,34.80333980074937,1148.300048828125,1197.300048828125,1214.0
2015-03-17,1148.300048828125,1158.199951171875,1144.300048828125,1153.5999755859375,71,62.78900146484375,99.58999633789062,0.12,236.222,23180.885504076283,1154.7857142857142,1201.763330078125,1153.300048828125,1164.0999755859375,-0.004335385232212996,33.727964842514815,1151.4000244140625,1205.0999755859375,1209.800048828125
2015-03-18,1151.4000244140625,1174.300048828125,1147.0,1148.699951171875,112,62.61600112915039,98.55000305175781,0.12,236.222,23179.42321766894,1152.642857142857,1198.1533325195312,1148.300048828125,1166.4000244140625,0.002699621574606015,33.103047459764284,1169.0999755859375,1199.800048828125,1182.4000244140625
2015-03-19,1169.0999755859375,1171.5999755859375,1159.300048828125,1171.5999755859375,39,62.69300079345703,99.0999984741211,0.12,236.222,23564.692194487972,1153.9285714285713,1194.9966634114583,1151.4000244140625,1160.0999755859375,0.015372547156998984,31.08065712584318,1184.800048828125,1184.800048828125,1174.5
2015-03-20,1184.800048828125,1185.4000244140625,1171.0,1171.0,54,62.483001708984375,97.91000366210938,0.12,236.222,23801.153791184046,1158.800013950893,1192.4233317057292,1169.0999755859375,1150.699951171875,0.013429196450302605,28.424171917568206,1188.0,1183.0999755859375,1186.800048828125
2015-03-23,1188.0,1188.0,1181.199951171875,1181.5999755859375,5,62.40299987792969,97.02999877929688,0.12,236.222,23834.88004626559,1163.9285888671875,1190.893330891927,1184.800048828125,1152.0999755859375,0.002700836461848599,27.328837666234772,1191.699951171875,1208.0999755859375,1193.199951171875
2015-03-24,1191.699951171875,1193.0,1186.0,1188.0,411,62.222999572753906,97.19000244140625,0.12,236.222,23840.14688435681,1169.5142996651787,1189.256660970052,1188.0,1152.5999755859375,0.003114437013362892,25.656017083819936,1197.300048828125,1200.9000244140625,1190.300048828125
2015-03-25,1197.300048828125,1199.199951171875,1192.5,1192.5,11,62.27799987792969,96.9800033569336,0.12,236.222,23973.349595040505,1175.800013950893,1188.113330078125,1191.699951171875,1153.300048828125,0.0046992513935602,24.439389345096295,1205.0999755859375,1218.5999755859375,1182.4000244140625
2015-03-26,1205.0999755859375,1213.699951171875,1198.199951171875,1198.199951171875,68,62.46200180053711,97.44000244140625,0.12,236.222,24200.81758990881,1183.9142892020088,1187.6499959309897,1197.300048828125,1148.300048828125,0.006514596541983497,23.960706473137055,1199.800048828125,1210.5999755859375,1189.0999755859375
2015-03-27,1199.800048828125,1199.800048828125,1196.300048828125,1197.0,172260,62.82899856567383,97.29000091552734,0.12,236.222,24235.95150845569,1190.828578404018,1186.9733317057292,1205.0999755859375,1151.4000244140625,-0.004397914584004181,23.289952367881384,1184.800048828125,1203.0999755859375,1183.199951171875
2015-03-30,1184.800048828125,1198.5,1181.5999755859375,1198.0,37990,62.51499938964844,97.9800033569336,0.12,236.222,23813.342413651222,1193.0714460100446,1185.5833333333333,1199.800048828125,1169.0999755859375,-0.012502083171817557,22.06154193614647,1183.0999755859375,1193.5999755859375,1192.5999755859375
2015-03-31,1183.0999755859375,1190.0999755859375,1178.199951171875,1185.800048828125,3409,62.50899887084961,98.36000061035156,0.12,236.222,23776.890125030513,1192.828578404018,1184.75,1184.800048828125,1184.800048828125,-0.001434903082481287,21.65001544910379,1208.0999755859375,1204.5999755859375,1218.4000244140625
2015-04-01,1208.0999755859375,1208.199951171875,1181.0,1182.9000244140625,1632,62.305999755859375,98.19000244140625,0.12,236.222,24200.470342245193,1195.7000034877233,1185.0300008138022,1183.0999755859375,1188.0,0.021130927661137555,21.90287353655955,1200.9000244140625,1199.300048828125,1225.4000244140625
2015-04-02,1200.9000244140625,1205.699951171875,1194.800048828125,1204.0,1684,62.16899871826172,97.44000244140625,0.12,236.222,24003.34617207756,1197.0142996651787,1184.8233357747397,1208.0999755859375,1191.699951171875,-0.005959731245241517,21.71590292458986,1218.5999755859375,1192.800048828125,1225.5
2015-04-06,1218.5999755859375,1224.199951171875,1209.9000244140625,1209.9000244140625,343,62.060001373291016,97.11000061035156,0.12,236.222,24314.425247262287,1200.0571463448662,1185.2966674804688,1200.9000244140625,1197.300048828125,0.014738904831408384,22.304109816757265,1210.5999755859375,1201.5,1227.800048828125
2015-04-07,1210.5999755859375,1214.800048828125,1208.199951171875,1214.800048828125,406,62.060001373291016,97.83000183105469,0.12,236.222,24154.803217166176,1200.8428606305804,1185.639998372396,1218.5999755859375,1205.0999755859375,-0.006564910684618508,22.620059600059907,1203.0999755859375,1198.0,1206.9000244140625
2015-04-08,1203.0999755859375,1211.4000244140625,1197.5999755859375,1208.9000244140625,236,62.308998107910156,98.06999969482422,0.12,236.222,24101.47090128874,1201.3142787388392,1185.8466634114584,1210.5999755859375,1199.800048828125,-0.006195275195152727,22.75440624073597,1193.5999755859375,1202.9000244140625,1208.9000244140625
2015-04-09,1193.5999755859375,1202.5,1193.0,1201.699951171875,521,62.18199920654297,99.16000366210938,0.12,236.222,23862.423230709202,1202.5714111328125,1185.5999959309895,1203.0999755859375,1184.800048828125,-0.007896268134635509,22.624210401322934,1204.5999755859375,1193.5,1204.4000244140625
2015-04-10,1204.5999755859375,1209.5999755859375,1195.800048828125,1195.800048828125,202,62.31399917602539,99.38999938964844,0.12,236.222,24133.4569664901,1205.6428397042412,1185.433329264323,1193.5999755859375,1183.0999755859375,0.009215817882871624,22.459126754244735,1199.300048828125,1202.9000244140625,1204.300048828125
2015-04-13,1199.300048828125,1208.0999755859375,1198.300048828125,1208.0999755859375,424,62.26900100708008,99.48999786376953,0.12,236.222,24009.9254589666,1204.385707310268,1184.9899983723958,1204.5999755859375,1208.0999755859375,-0.004399740050828549,22.031577520364472,1192.800048828125,1186.9000244140625,1187.199951171875
2015-04-14,1192.800048828125,1200.5999755859375,1184.0999755859375,1198.800048828125,546,62.39099884033203,98.76000213623047,0.12,236.222,23926.58124418539,1203.2285679408483,1184.4933349609375,1199.300048828125,1200.9000244140625,-0.005419828012473871,21.666895556535774,1201.5,1194.4000244140625,1185.9000244140625
2015-04-15,1201.5,1203.0999755859375,1188.5999755859375,1194.5999755859375,196,62.31399917602539,98.33000183105469,0.12,236.222,24071.350766160813,1200.7857142857142,1184.410001627604,1192.800048828125,1218.5999755859375,0.007293721341160575,21.593968562563482,1198.0,1175.199951171875,1188.0999755859375
2015-04-16,1198.0,1208.5,1194.5999755859375,1204.300048828125,199,62.38999938964844,97.41999816894531,0.12,236.222,24030.503004345428,1198.9857177734375,1184.3233357747397,1201.5,1210.5999755859375,-0.0029130253849355414,21.531878803970258,1202.9000244140625,1203.300048828125,1189.4000244140625
2015-04-17,1202.9000244140625,1206.0,1200.199951171875,1200.199951171875,21,62.32600021362305,97.5199966430664,0.12,236.222,24104.04073495669,1198.9571533203125,1184.5566691080728,1198.0,1203.0999755859375,0.004090170629434509,21.698937402598087,1193.5,1214.0,1188.300048828125
2015-04-20,1193.5,1206.9000244140625,1191.0,1205.699951171875,67,62.542999267578125,97.94000244140625,0.12,236.222,23998.94716138438,1198.94287109375,1185.536669921875,1202.9000244140625,1193.5999755859375,-0.007814468553728138,21.40509724775256,1202.9000244140625,1209.800048828125,1194.0999755859375
2015-04-21,1202.9000244140625,1202.9000244140625,1192.800048828125,1193.199951171875,33,63.14500045776367,97.9800033569336,0.12,236.222,24420.781985462767,1198.7000209263392,1186.7533365885417,1193.5,1204.5999755859375,0.007876015428623706,21.317011178531075,1186.9000244140625,1182.4000244140625,1184.699951171875
2015-04-22,1186.9000244140625,1202.5999755859375,1185.199951171875,1199.0999755859375,93,62.87799835205078,98.0199966430664,0.12,236.222,23994.069299402712,1196.9285888671875,1187.6466715494792,1202.9000244140625,1199.300048828125,-0.013301188523787477,20.714572952886268,1194.4000244140625,1174.5,1174.9000244140625
2015-04-23,1194.4000244140625,1197.0,1186.0999755859375,1187.199951171875,331,62.935001373291016,97.27999877929688,0.12,236.222,24167.57703973398,1197.1571568080358,1189.103340657552,1186.9000244140625,1192.800048828125,0.00631898209261772,19.529468032669975,1175.199951171875,1186.800048828125,1167.800048828125
2015-04-24,1175.199951171875,1194.699951171875,1174.5999755859375,1192.300048828125,52,63.2869987487793,96.91999816894531,0.12,236.222,23912.0784848657,1193.4000069754463,1189.87333984375,1194.4000244140625,1201.5,-0.016075077737549903,18.44551321735617,1203.300048828125,1193.199951171875,1173.199951171875
2015-04-27,1203.300048828125,1206.699951171875,1181.4000244140625,1182.300048828125,194,63.654998779296875,96.7699966430664,0.12,236.222,24626.20614145688,1194.1571568080358,1191.5633422851563,1175.199951171875,1198.0,0.023910907780611668,17.19278252859867,1214.0,1190.300048828125,1177.300048828125
2015-04-28,1214.0,1214.0,1199.699951171875,1199.699951171875,401,63.13999938964844,96.08999633789062,0.12,236.222,24644.177161259737,1195.7428676060267,1193.5866739908854,1203.300048828125,1202.9000244140625,0.008892172141350407,16.069535547530315,1209.800048828125,1182.4000244140625,1186.0999755859375
2015-04-29,1209.800048828125,1212.5999755859375,1201.9000244140625,1211.199951171875,114,63.03300094604492,95.12000274658203,0.12,236.222,24517.300143856715,1198.0714460100446,1195.6366739908854,1214.0,1193.5,-0.0034595973409184966,13.864603049228206,1182.4000244140625,1189.0999755859375,1179.9000244140625
2015-04-30,1182.4000244140625,1205.9000244140625,1176.699951171875,1203.0999755859375,143,63.44200134277344,94.5999984741211,0.12,236.222,24117.504425284154,1195.1428745814733,1196.6700073242187,1209.800048828125,1202.9000244140625,-0.022648390897821113,11.387960530936772,1174.5,1183.199951171875,1178.800048828125
2015-05-01,1174.5,1178.0999755859375,1170.0,1178.0999755859375,23,63.52299880981445,95.30000305175781,0.12,237.001,23986.952513979748,1193.3714425223213,1196.850008138021,1182.4000244140625,1186.9000244140625,-0.006681346626305595,10.972244407010521,1186.800048828125,1192.5999755859375,1185.300048828125
2015-05-04,1186.800048828125,1189.4000244140625,1177.5,1177.5,38,63.52299880981445,95.4800033569336,0.12,237.001,24238.157867031998,1192.2857317243304,1196.9166748046875,1174.5,1194.4000244140625,0.010472583080566089,10.902358336957102,1193.199951171875,1218.4000244140625,1180.5
2015-05-05,1193.199951171875,1198.699951171875,1186.9000244140625,1187.5,48,63.59299850463867,95.12999725341797,0.12,237.001,24395.717301484437,1194.8571602957588,1197.0900065104167,1186.800048828125,1175.199951171875,0.005392570003741826,10.796529982933297,1190.300048828125,1225.4000244140625,1176.4000244140625
2015-05-06,1190.300048828125,1194.5999755859375,1189.9000244140625,1194.5,14,63.34400177001953,94.12999725341797,0.12,237.001,24241.138341107606,1193.0000174386162,1197.0433430989583,1193.199951171875,1203.300048828125,-0.0024303574106769865,10.823620777079292,1182.4000244140625,1225.5,1201.5
2015-05-07,1182.4000244140625,1186.0,1179.699951171875,1181.5,44,63.65999984741211,94.62000274658203,0.12,237.001,24200.376651712228,1188.4857352120537,1196.5466756184896,1190.300048828125,1214.0,-0.006637002511963419,11.148423054940634,1189.0999755859375,1227.800048828125,1201.5
2015-05-08,1189.0999755859375,1189.0999755859375,1182.9000244140625,1183.300048828125,51,64.08200073242188,94.79000091552734,0.12,237.001,24498.838504903375,1185.5285818917412,1196.0133422851563,1182.4000244140625,1209.800048828125,0.005666399723896376,11.10776961605045,1183.199951171875,1206.9000244140625,1183.699951171875
2015-05-11,1183.199951171875,1190.5,1179.300048828125,1189.699951171875,26,63.70399856567383,95.01000213623047,0.12,237.001,24233.486332421355,1185.642857142857,1195.4600056966146,1189.0999755859375,1182.4000244140625,-0.0049617563999656555,11.323993802339286,1192.5999755859375,1208.9000244140625,1176.199951171875
2015-05-12,1192.5999755859375,1194.800048828125,1189.699951171875,1194.5999755859375,10,64.0199966430664,94.52999877929688,0.12,237.001,24547.174235368053,1188.2285679408483,1195.7200032552084,1183.199951171875,1174.5,0.007944578094980947,11.159145566272963,1218.4000244140625,1204.4000244140625,1172.5999755859375
2015-05-13,1218.4000244140625,1218.4000244140625,1191.0,1192.699951171875,34,64.21099853515625,93.62000274658203,0.12,237.001,25153.034397391133,1192.7428501674108,1196.8966715494792,1192.5999755859375,1186.800048828125,0.021633447389137528,11.633559031525179,1225.4000244140625,1204.300048828125,1171.5
2015-05-14,1225.4000244140625,1225.5999755859375,1214.5,1214.5,35,64.04399871826172,93.36000061035156,0.12,237.001,25231.75080958541,1197.3428606305804,1197.47333984375,1218.4000244140625,1193.199951171875,0.005745239543446523,12.596937079827075,1225.5,1187.199951171875,1172.9000244140625
2015-05-15,1225.5,1225.5,1214.800048828125,1218.5,12,63.40800094604492,93.13999938964844,0.12,237.001,24983.221541129464,1202.3714250837054,1198.293339029948,1225.4000244140625,1190.300048828125,8.158608123531863e-05,13.58927244558417,1227.800048828125,1185.9000244140625,1178.5
2015-05-18,1227.800048828125,1228.0999755859375,1222.5999755859375,1224.5,8,63.43299865722656,94.19000244140625,0.12,237.001,25039.97844017784,1208.857142857143,1198.600008138021,1225.5,1182.4000244140625,0.0018768248291514134,14.155352952457132,1206.9000244140625,1188.0999755859375,1171.5
2015-05-19,1206.9000244140625,1223.9000244140625,1206.0,1223.9000244140625,9,63.729000091552734,95.2699966430664,0.12,237.001,24728.596182655307,1211.4000069754463,1198.4766764322917,1227.800048828125,1189.0999755859375,-0.01702233554560495,14.063012417260694,1208.9000244140625,1189.4000244140625,1169.0
2015-05-20,1208.9000244140625,1210.800048828125,1205.0999755859375,1205.0999755859375,11,63.78499984741211,95.44999694824219,0.12,237.001,24791.340327839964,1215.0714460100446,1198.670011393229,1206.9000244140625,1183.199951171875,0.001657138088940746,14.168239329283946,1204.4000244140625,1188.300048828125,1163.0
2015-05-21,1204.4000244140625,1204.5,1203.699951171875,1204.5,43,63.625,95.26000213623047,0.12,237.001,24637.101519578264,1216.7571672712054,1199.0300130208334,1208.9000244140625,1192.5999755859375,-0.0037223921822493455,14.17218124505691,1204.300048828125,1194.0999755859375,1172.9000244140625
